Timestamp,TemperatureC,PressureBar,FlowRateLMin,TankLevelPercent
2026-06-09T08:32:05,67.47,5.72,136.84,64.43
2026-06-09T08:32:06,67.47,5.74,138.39,64.45
2026-06-09T08:32:07,67.56,5.76,140.38,64.45
2026-06-09T08:32:08,67.38,5.74,138.7,64.45
2026-06-09T08:32:09,67.29,5.74,137.58,64.49
2026-06-09T08:32:10,67.36,5.74,136.29,64.47
2026-06-09T08:32:11,67.17,5.72,135.69,64.47
2026-06-09T08:32:12,67.15,5.7,136.44,64.44
2026-06-09T08:32:13,67.29,5.7,135.64,64.4
2026-06-09T08:32:14,67.46,5.7,136.4,64.41
2026-06-09T08:32:15,67.42,5.66,134.13,64.44
2026-06-09T08:32:16,67.51,5.65,135.62,64.47
2026-06-09T08:32:17,67.5,5.7,137.13,64.47
2026-06-09T08:32:18,67.44,5.71,140.07,64.5
2026-06-09T08:32:19,67.38,5.68,137.93,64.48
2026-06-09T08:32:20,67.48,5.66,136.42,64.51
2026-06-09T08:32:21,67.67,5.67,137.26,64.49
2026-06-09T08:32:22,67.53,5.65,138.9,64.53
2026-06-09T08:32:23,67.72,5.65,141.34,64.57
2026-06-09T08:32:24,67.6,5.65,139.48,64.62
2026-06-09T08:32:25,67.46,5.68,139.12,64.63
2026-06-09T08:32:26,67.55,5.71,136.63,64.67
2026-06-09T08:32:27,67.68,5.7,135.31,64.72
2026-06-09T08:32:28,67.77,5.7,133.7,64.77
2026-06-09T08:32:29,67.73,5.66,133.57,64.75
2026-06-09T08:32:30,67.72,5.68,131.74,64.72
2026-06-09T08:32:31,67.68,5.7,134.74,64.68
2026-06-09T08:32:32,67.55,5.74,134.66,64.65
2026-06-09T08:32:33,67.41,5.73,132.68,64.66
2026-06-09T08:32:34,67.56,5.75,130.69,64.69
2026-06-09T08:32:35,67.46,5.7,128.34,64.64
2026-06-09T08:32:36,67.43,5.75,129.8,64.62
2026-06-09T08:32:37,67.48,5.78,131.84,64.58
2026-06-09T08:32:38,67.44,5.8,131.26,64.63
2026-06-09T08:32:39,67.47,5.85,132.62,64.63
2026-06-09T08:32:40,67.49,5.83,129.77,64.64
2026-06-09T08:32:41,67.39,5.79,130.13,64.65
2026-06-09T08:32:42,67.27,5.75,133.02,64.7
2026-06-09T08:32:43,67.32,5.78,134.92,64.65
2026-06-09T08:32:44,67.14,5.81,135.2,64.68
2026-06-09T08:32:45,66.96,5.81,138.09,64.67
2026-06-09T08:32:46,67.15,5.79,136.15,64.7
2026-06-09T08:32:47,67.14,5.82,137.54,64.74
2026-06-09T08:32:48,67.32,5.82,137.26,64.78
2026-06-09T08:32:49,67.37,5.79,138.36,64.76
2026-06-09T08:32:50,67.34,5.76,137.72,64.79
2026-06-09T08:32:51,67.23,5.74,138.27,64.77
2026-06-09T08:32:52,67.16,5.71,136.09,64.76
2026-06-09T08:32:53,67.18,5.74,137.43,64.73
2026-06-09T08:32:54,67.23,5.79,136.52,64.7
2026-06-09T08:32:55,67.09,5.81,138.89,64.68
2026-06-09T08:32:56,67.09,5.78,136.22,64.64
2026-06-09T08:32:57,66.98,5.74,134.22,64.6
2026-06-09T08:32:58,67.08,5.75,134.33,64.63
2026-06-09T08:32:59,67.26,5.72,134.75,64.64
2026-06-09T08:33:00,67.2,5.69,135.76,64.66
2026-06-09T08:33:01,67.29,5.65,136.55,64.67
2026-06-09T08:33:02,67.15,5.7,137.48,64.64
2026-06-09T08:33:03,67.28,5.69,138.46,64.64
2026-06-09T08:33:04,67.18,5.7,138.58,64.65
2026-06-09T08:33:05,67.24,5.68,136.36,64.6
2026-06-09T08:33:06,67.42,5.66,133.77,64.56
2026-06-09T08:33:07,67.46,5.69,135.62,64.61
2026-06-09T08:33:08,67.54,5.65,134.3,64.63
2026-06-09T08:33:09,67.69,5.65,131.37,64.62
2026-06-09T08:33:10,67.68,5.7,128.65,64.64
2026-06-09T08:33:11,67.86,5.66,127.41,64.64
2026-06-09T08:33:12,67.84,5.63,127.55,64.65
2026-06-09T08:33:13,67.89,5.6,126.73,64.63
2026-06-09T08:33:14,68.05,5.58,125.72,64.62
2026-06-09T08:33:15,68.23,5.57,124.49,64.6
2026-06-09T08:33:16,68.39,5.53,123.42,64.57
2026-06-09T08:33:17,68.38,5.52,125.57,64.61
2026-06-09T08:33:18,68.26,5.51,126.52,64.66
2026-06-09T08:33:19,68.3,5.52,127.12,64.71
2026-06-09T08:33:20,68.4,5.47,129.55,64.67
2026-06-09T08:33:21,68.56,5.51,127.05,64.69
2026-06-09T08:33:22,68.49,5.51,127.82,64.66
2026-06-09T08:33:23,68.38,5.49,130.38,64.65
2026-06-09T08:33:24,68.5,5.5,131.59,64.63
2026-06-09T08:33:25,68.41,5.51,132.03,64.65
2026-06-09T08:33:26,68.37,5.46,133.96,64.65
2026-06-09T08:33:27,68.5,5.47,131.05,64.62
2026-06-09T08:33:28,68.69,5.48,131.65,64.58
2026-06-09T08:33:29,68.55,5.52,130.77,64.56
2026-06-09T08:33:30,68.39,5.56,127.9,64.57
2026-06-09T08:33:31,68.21,5.52,127.34,64.56
2026-06-09T08:33:32,68.08,5.49,125.64,64.6
2026-06-09T08:33:33,68.21,5.5,128.35,64.58
2026-06-09T08:33:34,68.2,5.54,130.61,64.55
2026-06-09T08:33:35,68.23,5.58,130.05,64.58
2026-06-09T08:33:36,68.42,5.57,131.65,64.59
2026-06-09T08:33:37,68.54,5.59,129.76,64.57
2026-06-09T08:33:38,68.47,5.63,129.0,64.56
2026-06-09T08:33:39,68.49,5.62,126.64,64.57
2026-06-09T08:33:40,68.32,5.64,128.91,64.58
2026-06-09T08:33:41,68.41,5.64,128.96,64.59
2026-06-09T08:33:42,68.56,5.6,126.33,64.55
2026-06-09T08:33:43,68.68,5.6,124.48,64.52
2026-06-09T08:33:44,68.78,5.58,124.28,64.5
2026-06-09T08:33:45,68.76,5.58,123.11,64.48
2026-06-09T08:33:46,68.93,5.56,120.26,64.46
2026-06-09T08:33:47,68.76,5.53,121.54,64.42
2026-06-09T08:33:48,68.77,5.58,122.06,64.38
2026-06-09T08:33:49,68.74,5.54,122.71,64.34
2026-06-09T08:33:50,68.88,5.53,122.77,64.38
2026-06-09T08:33:51,68.99,5.49,125.65,64.4
2026-06-09T08:33:52,68.92,5.53,126.44,64.38
2026-06-09T08:33:53,69.11,5.54,126.52,64.36
2026-06-09T08:33:54,69.26,5.51,125.57,64.39
2026-06-09T08:33:55,69.43,5.53,128.32,64.43
2026-06-09T08:33:56,69.6,5.54,127.12,64.46
2026-06-09T08:33:57,69.47,5.5,128.18,64.43
2026-06-09T08:33:58,69.66,5.48,130.86,64.41
2026-06-09T08:33:59,69.61,5.53,132.28,64.44
2026-06-09T08:34:00,69.72,5.51,133.81,64.42
2026-06-09T08:34:01,69.76,5.52,135.48,64.44
2026-06-09T08:34:02,69.59,5.5,134.38,64.45
2026-06-09T08:34:03,69.63,5.51,136.96,64.44
2026-06-09T08:34:04,69.74,5.49,136.6,64.49
2026-06-09T08:34:05,69.93,5.45,134.88,64.47
2026-06-09T08:34:06,69.74,5.43,133.39,64.5
2026-06-09T08:34:07,69.71,5.41,135.83,64.53
2026-06-09T08:34:08,69.79,5.41,134.42,64.53
2026-06-09T08:34:09,69.84,5.46,131.53,64.5
2026-06-09T08:34:10,69.65,5.48,130.78,64.45
2026-06-09T08:34:11,69.75,5.51,131.19,64.48
2026-06-09T08:34:12,69.77,5.52,132.24,64.45
2026-06-09T08:34:13,69.7,5.51,132.06,64.45
2026-06-09T08:34:14,69.72,5.51,134.42,64.43
2026-06-09T08:34:15,69.76,5.47,135.57,64.4
2026-06-09T08:34:16,69.7,5.47,133.14,64.36
2026-06-09T08:34:17,69.82,5.51,136.05,64.39
2026-06-09T08:34:18,69.76,5.56,133.2,64.41
2026-06-09T08:34:19,69.88,5.59,132.99,64.36
2026-06-09T08:34:20,69.79,5.55,133.49,64.37
2026-06-09T08:34:21,69.62,5.56,131.72,64.41
2026-06-09T08:34:22,69.47,5.59,131.66,64.45
2026-06-09T08:34:23,69.49,5.55,133.98,64.42
2026-06-09T08:34:24,69.39,5.52,133.35,64.42
2026-06-09T08:34:25,69.48,5.5,131.33,64.46
2026-06-09T08:34:26,69.53,5.49,128.49,64.43
2026-06-09T08:34:27,69.52,5.47,127.67,64.4
2026-06-09T08:34:28,69.63,5.47,126.34,64.4
2026-06-09T08:34:29,69.77,5.46,126.74,64.36
2026-06-09T08:34:30,69.92,5.48,124.89,64.39
2026-06-09T08:34:31,69.83,5.43,123.49,64.37
2026-06-09T08:34:32,69.72,5.41,126.25,64.38
2026-06-09T08:34:33,69.6,5.45,129.2,64.39
2026-06-09T08:34:34,69.55,5.43,126.4,64.36
2026-06-09T08:34:35,69.58,5.46,126.06,64.39
2026-06-09T08:34:36,69.6,5.46,126.61,64.4
2026-06-09T08:34:37,69.5,5.43,126.19,64.37
2026-06-09T08:34:38,69.69,5.46,126.31,64.35
2026-06-09T08:34:39,69.52,5.46,129.06,64.34
2026-06-09T08:34:40,69.6,5.47,128.76,64.36
2026-06-09T08:34:41,69.51,5.49,126.91,64.36
2026-06-09T08:34:42,69.43,5.44,129.88,64.33
2026-06-09T08:34:43,69.49,5.42,128.69,64.29
2026-06-09T08:34:44,69.35,5.41,131.12,64.31
2026-06-09T08:34:45,69.32,5.44,132.96,64.28
2026-06-09T08:34:46,69.15,5.44,131.67,64.3
2026-06-09T08:34:47,69.32,5.46,129.23,64.33
2026-06-09T08:34:48,69.43,5.46,130.5,64.37
2026-06-09T08:34:49,69.57,5.5,129.18,64.35
2026-06-09T08:34:50,69.57,5.49,129.07,64.37
2026-06-09T08:34:51,69.61,5.53,129.31,64.35
2026-06-09T08:34:52,69.69,5.5,131.88,64.36
2026-06-09T08:34:53,69.74,5.5,130.22,64.31
2026-06-09T08:34:54,69.93,5.52,127.45,64.32
2026-06-09T08:34:55,70.08,5.47,125.95,64.37
2026-06-09T08:34:56,70.09,5.44,123.67,64.38
2026-06-09T08:34:57,70.25,5.39,123.72,64.36
2026-06-09T08:34:58,70.2,5.43,122.38,64.4
2026-06-09T08:34:59,70.05,5.42,124.62,64.44
2026-06-09T08:35:00,69.97,5.41,127.57,64.48
2026-06-09T08:35:01,69.79,5.45,129.72,64.52
2026-06-09T08:35:02,69.68,5.48,131.67,64.49
2026-06-09T08:35:03,69.84,5.46,133.29,64.45
2026-06-09T08:35:04,69.69,5.44,132.66,64.46
2026-06-09T08:35:05,69.87,5.47,134.64,64.44
2026-06-09T08:35:06,70.03,5.52,132.48,64.43
2026-06-09T08:35:07,70.08,5.57,131.98,64.43
2026-06-09T08:35:08,70.02,5.61,133.73,64.44
2026-06-09T08:35:09,70.19,5.65,134.57,64.39
2026-06-09T08:35:10,70.19,5.68,137.17,64.37
2026-06-09T08:35:11,70.01,5.69,136.82,64.4
2026-06-09T08:35:12,69.85,5.7,135.39,64.42
2026-06-09T08:35:13,69.77,5.68,134.67,64.4
2026-06-09T08:35:14,69.95,5.64,137.44,64.35
2026-06-09T08:35:15,69.86,5.62,136.87,64.32
2026-06-09T08:35:16,69.7,5.58,136.34,64.37
2026-06-09T08:35:17,69.64,5.61,136.02,64.33
2026-06-09T08:35:18,69.64,5.56,138.43,64.35
2026-06-09T08:35:19,69.55,5.6,137.27,64.31
2026-06-09T08:35:20,69.36,5.62,136.7,64.26
2026-06-09T08:35:21,69.19,5.64,136.19,64.26
2026-06-09T08:35:22,69.28,5.6,135.4,64.28
2026-06-09T08:35:23,69.24,5.58,133.9,64.26
2026-06-09T08:35:24,69.14,5.53,134.41,64.26
2026-06-09T08:35:25,69.18,5.53,136.56,64.3
2026-06-09T08:35:26,69.19,5.5,138.85,64.34
2026-06-09T08:35:27,69.3,5.46,138.2,64.35
2026-06-09T08:35:28,69.2,5.45,135.24,64.35
2026-06-09T08:35:29,69.34,5.44,135.03,64.3
2026-06-09T08:35:30,69.51,5.43,136.52,64.32
2026-06-09T08:35:31,69.68,5.38,133.94,64.3
2026-06-09T08:35:32,69.81,5.39,134.19,64.26
2026-06-09T08:35:33,69.91,5.4,133.7,64.29
2026-06-09T08:35:34,69.98,5.4,131.26,64.31
2026-06-09T08:35:35,69.93,5.37,133.7,64.29
2026-06-09T08:35:36,70.13,5.35,131.24,64.32
2026-06-09T08:35:37,70.08,5.37,131.36,64.32
2026-06-09T08:35:38,70.0,5.41,132.32,64.32
2026-06-09T08:35:39,70.15,5.43,130.51,64.32
2026-06-09T08:35:40,70.15,5.47,128.86,64.27
2026-06-09T08:35:41,70.17,5.45,129.42,64.29
2026-06-09T08:35:42,70.07,5.47,128.85,64.29
2026-06-09T08:35:43,70.08,5.47,126.88,64.33
2026-06-09T08:35:44,69.98,5.42,126.81,64.32
2026-06-09T08:35:45,70.11,5.41,127.55,64.29
2026-06-09T08:35:46,70.07,5.41,127.76,64.31
2026-06-09T08:35:47,70.0,5.39,127.5,64.34
2026-06-09T08:35:48,70.0,5.43,128.94,64.31
2026-06-09T08:35:49,69.99,5.44,127.76,64.27
2026-06-09T08:35:50,69.85,5.48,127.23,64.23
2026-06-09T08:35:51,69.95,5.48,127.11,64.19
2026-06-09T08:35:52,69.76,5.46,126.02,64.15
2026-06-09T08:35:53,69.65,5.45,123.73,64.14
2026-06-09T08:35:54,69.54,5.46,121.44,64.09
2026-06-09T08:35:55,69.36,5.41,121.37,64.14
2026-06-09T08:35:56,69.27,5.39,123.66,64.14
2026-06-09T08:35:57,69.1,5.44,124.02,64.14
2026-06-09T08:35:58,69.07,5.47,124.97,64.16
2026-06-09T08:35:59,69.27,5.45,123.54,64.14
2026-06-09T08:36:00,69.13,5.48,125.33,64.14
2026-06-09T08:36:01,69.16,5.47,122.66,64.15
2026-06-09T08:36:02,69.29,5.44,122.79,64.11
2026-06-09T08:36:03,69.28,5.45,120.38,64.15
2026-06-09T08:36:04,69.46,5.5,122.23,64.13
2026-06-09T08:36:05,69.54,5.55,124.4,64.09
2026-06-09T08:36:06,69.35,5.52,125.07,64.13
2026-06-09T08:36:07,69.21,5.55,128.05,64.13
2026-06-09T08:36:08,69.14,5.51,126.5,64.08
2026-06-09T08:36:09,69.33,5.49,125.99,64.1
2026-06-09T08:36:10,69.29,5.53,128.83,64.05
2026-06-09T08:36:11,69.48,5.56,130.52,64.07
2026-06-09T08:36:12,69.59,5.55,129.79,64.11
2026-06-09T08:36:13,69.55,5.54,131.31,64.16
2026-06-09T08:36:14,69.4,5.56,129.79,64.14
2026-06-09T08:36:15,69.51,5.56,127.87,64.12
2026-06-09T08:36:16,69.54,5.51,126.05,64.1
2026-06-09T08:36:17,69.37,5.54,124.17,64.06
2026-06-09T08:36:18,69.5,5.55,125.58,64.05
2026-06-09T08:36:19,69.33,5.58,127.82,64.06
2026-06-09T08:36:20,69.36,5.56,126.36,64.01
2026-06-09T08:36:21,69.34,5.55,128.43,63.96
2026-06-09T08:36:22,69.22,5.53,128.24,63.99
2026-06-09T08:36:23,69.19,5.55,128.51,64.01
2026-06-09T08:36:24,69.11,5.55,127.68,64.02
2026-06-09T08:36:25,69.18,5.54,124.82,64.03
2026-06-09T08:36:26,69.24,5.56,123.39,64.03
2026-06-09T08:36:27,69.4,5.56,122.19,63.98
2026-06-09T08:36:28,69.33,5.51,120.55,63.99
2026-06-09T08:36:29,69.47,5.55,118.98,63.97
2026-06-09T08:36:30,69.47,5.57,119.34,64.01
2026-06-09T08:36:31,69.62,5.59,119.28,64.0
2026-06-09T08:36:32,69.5,5.56,122.09,64.0
2026-06-09T08:36:33,69.39,5.57,124.25,64.01
2026-06-09T08:36:34,69.29,5.59,124.12,63.97
2026-06-09T08:36:35,69.21,5.63,122.25,64.02
2026-06-09T08:36:36,69.21,5.68,123.95,63.97
2026-06-09T08:36:37,69.39,5.67,123.75,64.01
2026-06-09T08:36:38,69.23,5.7,126.09,63.99
2026-06-09T08:36:39,69.32,5.73,125.71,63.97
2026-06-09T08:36:40,69.13,5.7,125.75,63.93
2026-06-09T08:36:41,69.3,5.75,125.92,63.91
2026-06-09T08:36:42,69.15,5.77,127.29,63.87
2026-06-09T08:36:43,69.27,5.76,128.95,63.9
2026-06-09T08:36:44,69.1,5.76,127.21,63.91
2026-06-09T08:36:45,69.09,5.79,127.16,63.88
2026-06-09T08:36:46,69.16,5.79,126.16,63.84
2026-06-09T08:36:47,69.32,5.83,126.74,63.88
2026-06-09T08:36:48,69.4,5.81,128.02,63.89
2026-06-09T08:36:49,69.26,5.81,129.27,63.94
2026-06-09T08:36:50,69.27,5.78,128.84,63.92
2026-06-09T08:36:51,69.14,5.81,127.47,63.87
2026-06-09T08:36:52,69.16,5.84,126.87,63.92
2026-06-09T08:36:53,69.26,5.82,128.84,63.91
2026-06-09T08:36:54,69.09,5.87,128.58,63.89
2026-06-09T08:36:55,69.21,5.89,127.46,63.87
2026-06-09T08:36:56,69.16,5.85,130.33,63.86
2026-06-09T08:36:57,69.01,5.84,127.53,63.91
2026-06-09T08:36:58,68.82,5.88,127.98,63.92
2026-06-09T08:36:59,68.68,5.84,128.38,63.96
2026-06-09T08:37:00,68.7,5.82,127.12,63.93
2026-06-09T08:37:01,68.66,5.8,127.65,63.94
2026-06-09T08:37:02,68.46,5.78,125.54,63.94
2026-06-09T08:37:03,68.64,5.79,123.46,63.91
2026-06-09T08:37:04,68.73,5.79,125.8,63.94
2026-06-09T08:37:05,68.89,5.82,126.15,63.92
2026-06-09T08:37:06,68.72,5.78,125.99,63.91
2026-06-09T08:37:07,68.77,5.74,127.68,63.96
2026-06-09T08:37:08,68.95,5.78,128.02,64.01
2026-06-09T08:37:09,68.85,5.79,126.76,63.97
2026-06-09T08:37:10,68.9,5.75,124.41,63.97
2026-06-09T08:37:11,69.0,5.79,121.47,64.0
2026-06-09T08:37:12,69.07,5.76,124.26,63.98
2026-06-09T08:37:13,69.24,5.8,126.7,64.01
2026-06-09T08:37:14,69.15,5.79,124.92,64.0
2026-06-09T08:37:15,69.0,5.82,127.87,64.01
2026-06-09T08:37:16,69.0,5.79,127.78,64.02
2026-06-09T08:37:17,68.97,5.8,125.57,64.05
2026-06-09T08:37:18,68.89,5.83,123.57,64.08
2026-06-09T08:37:19,68.74,5.83,125.7,64.11
2026-06-09T08:37:20,68.74,5.85,126.15,64.11
2026-06-09T08:37:21,68.93,5.89,126.82,64.08
2026-06-09T08:37:22,69.07,5.85,128.11,64.13
2026-06-09T08:37:23,68.91,5.82,128.24,64.16
2026-06-09T08:37:24,68.92,5.79,129.53,64.2
2026-06-09T08:37:25,69.06,5.74,126.87,64.23
2026-06-09T08:37:26,68.93,5.77,129.65,64.23
2026-06-09T08:37:27,69.11,5.77,129.04,64.23
2026-06-09T08:37:28,69.03,5.81,127.9,64.19
2026-06-09T08:37:29,69.03,5.82,128.67,64.2
2026-06-09T08:37:30,69.03,5.86,131.24,64.19
2026-06-09T08:37:31,69.03,5.88,131.55,64.21
2026-06-09T08:37:32,69.14,5.85,131.47,64.19
2026-06-09T08:37:33,69.31,5.8,133.88,64.15
2026-06-09T08:37:34,69.38,5.79,136.19,64.11
2026-06-09T08:37:35,69.54,5.74,135.41,64.14
2026-06-09T08:37:36,69.5,5.72,136.79,64.18
2026-06-09T08:37:37,69.45,5.73,137.56,64.16
2026-06-09T08:37:38,69.53,5.69,137.55,64.16
2026-06-09T08:37:39,69.34,5.71,136.54,64.13
2026-06-09T08:37:40,69.27,5.68,137.1,64.14
2026-06-09T08:37:41,69.09,5.68,135.45,64.13
2026-06-09T08:37:42,69.24,5.65,137.1,64.17
2026-06-09T08:37:43,69.26,5.63,136.83,64.13
2026-06-09T08:37:44,69.21,5.62,139.48,64.13
2026-06-09T08:37:45,69.15,5.67,136.95,64.13
2026-06-09T08:37:46,69.32,5.66,137.49,64.13
2026-06-09T08:37:47,69.42,5.62,135.23,64.16
2026-06-09T08:37:48,69.27,5.61,137.95,64.13
2026-06-09T08:37:49,69.44,5.58,140.46,64.13
2026-06-09T08:37:50,69.64,5.6,138.89,64.11
2026-06-09T08:37:51,69.48,5.55,136.93,64.13
2026-06-09T08:37:52,69.29,5.54,137.76,64.12
2026-06-09T08:37:53,69.28,5.57,140.66,64.09
2026-06-09T08:37:54,69.46,5.57,140.24,64.14
2026-06-09T08:37:55,69.55,5.53,139.15,64.1
2026-06-09T08:37:56,69.46,5.48,140.74,64.06
2026-06-09T08:37:57,69.5,5.46,140.44,64.04
2026-06-09T08:37:58,69.37,5.5,138.22,64.01
2026-06-09T08:37:59,69.29,5.47,136.74,63.97
2026-06-09T08:38:00,69.14,5.47,139.61,64.02
2026-06-09T08:38:01,69.2,5.46,142.5,64.01
2026-06-09T08:38:02,69.36,5.42,140.37,63.98
2026-06-09T08:38:03,69.18,5.47,142.56,64.01
2026-06-09T08:38:04,69.11,5.51,141.98,63.99
2026-06-09T08:38:05,68.94,5.47,140.38,63.94
2026-06-09T08:38:06,68.86,5.47,142.14,63.96
2026-06-09T08:38:07,68.87,5.42,140.39,63.91
2026-06-09T08:38:08,68.85,5.42,142.32,63.94
2026-06-09T08:38:09,69.04,5.44,143.0,63.91
2026-06-09T08:38:10,69.05,5.42,144.29,63.95
2026-06-09T08:38:11,69.03,5.37,144.2,63.92
2026-06-09T08:38:12,69.0,5.39,146.93,63.93
2026-06-09T08:38:13,68.86,5.44,144.14,63.95
2026-06-09T08:38:14,68.67,5.43,143.56,63.93
2026-06-09T08:38:15,68.87,5.43,146.55,63.93
2026-06-09T08:38:16,68.89,5.46,145.42,63.97
2026-06-09T08:38:17,68.7,5.43,143.05,63.92
2026-06-09T08:38:18,68.81,5.43,144.12,63.94
2026-06-09T08:38:19,68.79,5.4,144.74,63.94
2026-06-09T08:38:20,68.96,5.39,142.04,63.97
2026-06-09T08:38:21,69.09,5.39,139.6,63.92
2026-06-09T08:38:22,69.15,5.4,137.08,63.91
2026-06-09T08:38:23,69.19,5.39,139.32,63.87
2026-06-09T08:38:24,69.07,5.43,136.33,63.83
2026-06-09T08:38:25,69.04,5.42,134.19,63.85
2026-06-09T08:38:26,68.98,5.39,131.52,63.83
2026-06-09T08:38:27,69.05,5.38,134.1,63.84
2026-06-09T08:38:28,69.22,5.35,134.38,63.88
2026-06-09T08:38:29,69.17,5.31,136.0,63.91
2026-06-09T08:38:30,69.3,5.29,135.61,63.86
2026-06-09T08:38:31,69.39,5.26,134.62,63.86
2026-06-09T08:38:32,69.25,5.26,137.1,63.87
2026-06-09T08:38:33,69.08,5.3,135.71,63.87
2026-06-09T08:38:34,69.17,5.34,134.71,63.9
2026-06-09T08:38:35,69.1,5.36,136.85,63.85
2026-06-09T08:38:36,68.95,5.39,135.99,63.84
2026-06-09T08:38:37,69.04,5.43,138.95,63.84
2026-06-09T08:38:38,69.08,5.47,138.12,63.85
2026-06-09T08:38:39,69.27,5.45,135.57,63.81
2026-06-09T08:38:40,69.31,5.5,133.98,63.81
2026-06-09T08:38:41,69.11,5.55,136.37,63.82
2026-06-09T08:38:42,69.07,5.56,133.68,63.77
2026-06-09T08:38:43,69.13,5.58,134.68,63.82
2026-06-09T08:38:44,69.32,5.6,132.39,63.78
2026-06-09T08:38:45,69.29,5.63,131.15,63.77
2026-06-09T08:38:46,69.29,5.61,132.82,63.77
2026-06-09T08:38:47,69.37,5.56,130.78,63.72
2026-06-09T08:38:48,69.53,5.54,133.64,63.75
2026-06-09T08:38:49,69.4,5.5,135.37,63.76
2026-06-09T08:38:50,69.29,5.51,136.86,63.72
2026-06-09T08:38:51,69.49,5.5,135.96,63.68
2026-06-09T08:38:52,69.58,5.5,138.09,63.72
2026-06-09T08:38:53,69.69,5.51,140.22,63.71
2026-06-09T08:38:54,69.61,5.52,142.19,63.69
2026-06-09T08:38:55,69.53,5.55,143.01,63.74
2026-06-09T08:38:56,69.44,5.53,142.42,63.73
2026-06-09T08:38:57,69.6,5.55,145.05,63.77
2026-06-09T08:38:58,69.78,5.55,142.81,63.8
2026-06-09T08:38:59,69.68,5.58,142.0,63.82
2026-06-09T08:39:00,69.5,5.58,140.19,63.79
2026-06-09T08:39:01,69.52,5.55,140.77,63.78
2026-06-09T08:39:02,69.57,5.52,137.77,63.74
2026-06-09T08:39:03,69.39,5.51,140.14,63.7
2026-06-09T08:39:04,69.2,5.48,140.67,63.66
2026-06-09T08:39:05,69.14,5.48,139.59,63.63
2026-06-09T08:39:06,69.11,5.53,141.82,63.67
2026-06-09T08:39:07,69.16,5.56,143.04,63.71
2026-06-09T08:39:08,69.2,5.61,140.3,63.69
2026-06-09T08:39:09,69.29,5.61,140.84,63.71
2026-06-09T08:39:10,69.11,5.64,139.11,63.73
2026-06-09T08:39:11,69.0,5.64,142.1,63.69
2026-06-09T08:39:12,69.05,5.66,141.23,63.7
2026-06-09T08:39:13,68.87,5.63,140.23,63.65
2026-06-09T08:39:14,68.87,5.62,140.69,63.68
2026-06-09T08:39:15,68.72,5.67,143.09,63.69
2026-06-09T08:39:16,68.76,5.65,142.16,63.69
2026-06-09T08:39:17,68.63,5.66,143.0,63.67
2026-06-09T08:39:18,68.8,5.71,145.35,63.67
2026-06-09T08:39:19,68.66,5.71,146.94,63.63
2026-06-09T08:39:20,68.53,5.68,146.52,63.67
2026-06-09T08:39:21,68.62,5.66,146.49,63.71
2026-06-09T08:39:22,68.51,5.62,147.68,63.7
2026-06-09T08:39:23,68.52,5.6,148.25,63.67
2026-06-09T08:39:24,68.52,5.57,145.34,63.65
2026-06-09T08:39:25,68.53,5.55,146.9,63.62
2026-06-09T08:39:26,68.53,5.55,147.8,63.6
2026-06-09T08:39:27,68.68,5.54,150.23,63.58
2026-06-09T08:39:28,68.64,5.57,147.29,63.56
2026-06-09T08:39:29,68.75,5.59,147.1,63.52
2026-06-09T08:39:30,68.74,5.63,145.72,63.54
2026-06-09T08:39:31,68.71,5.6,145.96,63.51
2026-06-09T08:39:32,68.75,5.63,146.49,63.54
2026-06-09T08:39:33,68.75,5.65,147.62,63.59
2026-06-09T08:39:34,68.62,5.67,148.44,63.58
2026-06-09T08:39:35,68.51,5.68,146.45,63.58
2026-06-09T08:39:36,68.7,5.69,143.97,63.56
2026-06-09T08:39:37,68.69,5.74,145.3,63.55
2026-06-09T08:39:38,68.65,5.79,146.14,63.51
2026-06-09T08:39:39,68.6,5.81,148.89,63.54
2026-06-09T08:39:40,68.53,5.86,147.77,63.51
2026-06-09T08:39:41,68.56,5.87,148.78,63.52
2026-06-09T08:39:42,68.64,5.9,150.4,63.51
2026-06-09T08:39:43,68.55,5.89,150.9,63.49
2026-06-09T08:39:44,68.74,5.89,151.73,63.51
2026-06-09T08:39:45,68.85,5.88,149.61,63.46
2026-06-09T08:39:46,68.96,5.84,150.55,63.47
2026-06-09T08:39:47,69.01,5.8,152.33,63.46
2026-06-09T08:39:48,68.86,5.76,151.61,63.5
2026-06-09T08:39:49,68.71,5.73,149.72,63.54
2026-06-09T08:39:50,68.88,5.78,149.71,63.56
2026-06-09T08:39:51,68.88,5.75,150.17,63.52
2026-06-09T08:39:52,68.81,5.79,151.58,63.55
2026-06-09T08:39:53,68.91,5.8,150.61,63.57
2026-06-09T08:39:54,68.73,5.78,147.64,63.52
2026-06-09T08:39:55,68.71,5.75,150.49,63.54
2026-06-09T08:39:56,68.58,5.72,148.58,63.53
2026-06-09T08:39:57,68.44,5.7,147.95,63.51
2026-06-09T08:39:58,68.58,5.71,150.65,63.47
2026-06-09T08:39:59,68.59,5.76,150.2,63.45
2026-06-09T08:40:00,68.58,5.74,147.42,63.44
2026-06-09T08:40:01,68.61,5.74,145.02,63.44
2026-06-09T08:40:02,68.49,5.73,147.02,63.48
2026-06-09T08:40:03,68.6,5.72,145.28,63.44
2026-06-09T08:40:04,68.7,5.71,147.61,63.46
2026-06-09T08:40:05,68.62,5.74,149.27,63.43
